Member_number,min,max,count,days_active,avg_per_week,frequency_label
1417,2014-08-01,2015-09-18,10,414,0.16908212560386474,Occasional
1418,2014-06-21,2014-12-02,7,165,0.29696969696969694,Occasional
1419,2014-03-12,2015-04-07,15,392,0.26785714285714285,Occasional
1420,2014-03-25,2015-12-08,11,624,0.1233974358974359,Occasional
1421,2014-08-30,2015-08-07,11,343,0.22448979591836735,Occasional
1422,2014-02-26,2015-10-04,19,586,0.22696245733788398,Occasional
1423,2014-02-26,2014-10-13,6,230,0.18260869565217394,Occasional
1424,2014-01-30,2015-10-09,6,618,0.06796116504854369,Occasional
1425,2014-02-06,2015-09-24,10,596,0.11744966442953021,Occasional
1426,2014-03-20,2015-07-08,10,476,0.14705882352941177,Occasional
1427,2014-02-04,2015-11-26,16,661,0.16944024205748864,Occasional
1428,2014-05-28,2015-01-18,13,236,0.385593220338983,Occasional
1429,2014-10-19,2015-02-07,5,112,0.3125,Occasional
1430,2014-01-12,2015-12-17,16,705,0.15886524822695036,Occasional
1431,2014-10-13,2015-11-07,9,391,0.16112531969309463,Occasional
1432,2014-02-18,2015-08-04,11,533,0.14446529080675424,Occasional
1433,2014-09-22,2014-09-22,4,1,28.0,Daily
1434,2014-03-27,2014-11-28,8,247,0.22672064777327935,Occasional
1435,2014-02-06,2015-04-24,15,443,0.23702031602708803,Occasional
1436,2015-03-01,2015-03-01,2,1,14.0,Daily
1437,2014-03-15,2015-08-15,4,519,0.053949903660886325,Occasional
1438,2014-01-19,2015-11-28,17,679,0.17525773195876287,Occasional
1439,2015-08-13,2015-08-13,3,1,21.0,Daily
1440,2014-01-01,2015-12-06,12,705,0.11914893617021277,Occasional
1442,2014-02-28,2015-08-31,13,550,0.16545454545454547,Occasional
1443,2014-01-13,2015-10-09,11,635,0.12125984251968505,Occasional
1444,2014-03-07,2015-12-29,20,663,0.2111613876319759,Occasional
1445,2014-01-23,2014-05-02,6,100,0.42,Occasional
1446,2014-03-26,2014-09-02,8,161,0.34782608695652173,Occasional
1447,2014-06-05,2014-06-05,3,1,21.0,Daily
1448,2014-07-05,2015-03-19,4,258,0.10852713178294575,Occasional
1449,2014-07-18,2015-10-03,9,443,0.14221218961625282,Occasional
1450,2014-02-04,2015-11-16,16,651,0.17204301075268819,Occasional
1451,2014-08-28,2015-01-27,6,153,0.2745098039215686,Occasional
1452,2014-05-31,2015-11-25,15,544,0.19301470588235295,Occasional
1453,2014-03-13,2014-11-21,4,254,0.11023622047244094,Occasional
1454,2014-01-28,2015-10-22,11,633,0.12164296998420221,Occasional
1455,2015-03-18,2015-03-18,2,1,14.0,Daily
1456,2014-05-26,2015-11-20,18,544,0.23161764705882354,Occasional
1457,2014-04-15,2015-01-09,12,270,0.3111111111111111,Occasional
1458,2014-10-20,2015-08-24,7,309,0.15857605177993525,Occasional
1459,2015-07-18,2015-07-18,4,1,28.0,Daily
1460,2014-05-07,2015-06-24,10,414,0.16908212560386474,Occasional
1461,2014-08-05,2015-12-21,8,504,0.1111111111111111,Occasional
1462,2014-01-18,2014-09-24,4,250,0.112,Occasional
1463,2014-11-17,2015-12-24,6,403,0.10421836228287841,Occasional
1464,2015-03-07,2015-06-03,5,89,0.39325842696629215,Occasional
1465,2014-01-23,2015-11-09,17,656,0.18140243902439027,Occasional
1466,2014-02-03,2015-12-01,23,667,0.24137931034482757,Occasional
1467,2015-05-02,2015-08-20,5,111,0.3153153153153153,Occasional
1468,2014-02-05,2015-10-09,15,612,0.1715686274509804,Occasional
1469,2014-08-28,2014-08-28,2,1,14.0,Daily
1470,2014-06-11,2014-06-11,2,1,14.0,Daily
1471,2014-07-31,2014-08-21,4,22,1.2727272727272727,Monthly
1472,2014-02-15,2015-09-19,16,582,0.19243986254295534,Occasional
1473,2014-02-27,2015-10-02,10,583,0.12006861063464837,Occasional
1474,2014-04-10,2015-07-29,12,476,0.17647058823529413,Occasional
1475,2014-03-05,2015-12-17,10,653,0.10719754977029096,Occasional
1476,2014-01-16,2015-08-26,13,588,0.15476190476190477,Occasional
1477,2014-03-14,2015-11-20,17,617,0.1928687196110211,Occasional
1478,2014-04-07,2015-02-12,8,312,0.1794871794871795,Occasional
1479,2014-03-29,2015-05-15,14,413,0.23728813559322035,Occasional
1480,2014-02-04,2015-11-21,13,656,0.13871951219512196,Occasional
1481,2015-01-17,2015-06-04,4,139,0.2014388489208633,Occasional
1482,2014-09-24,2015-11-22,20,425,0.32941176470588235,Occasional
1483,2014-01-03,2015-06-27,20,541,0.2587800369685767,Occasional
1484,2015-02-24,2015-10-07,8,226,0.24778761061946902,Occasional
1485,2015-05-15,2015-07-12,4,59,0.4745762711864407,Occasional
1486,2014-11-30,2015-12-14,17,380,0.31315789473684214,Occasional
1487,2014-04-09,2014-11-02,7,208,0.23557692307692307,Occasional
1488,2014-01-30,2015-11-28,8,668,0.08383233532934131,Occasional
1489,2014-01-06,2015-06-23,13,534,0.1704119850187266,Occasional
1490,2014-10-18,2015-10-04,4,352,0.07954545454545454,Occasional
1491,2014-08-04,2015-12-30,11,514,0.14980544747081712,Occasional
1492,2014-05-02,2015-01-29,11,273,0.28205128205128205,Occasional
1493,2014-01-28,2015-10-01,15,612,0.1715686274509804,Occasional
1494,2014-02-13,2015-09-29,16,594,0.18855218855218855,Occasional
1495,2014-01-08,2015-01-09,9,367,0.17166212534059944,Occasional
1496,2014-04-26,2014-04-26,2,1,14.0,Daily
1497,2014-05-26,2015-10-10,9,503,0.12524850894632206,Occasional
1498,2014-08-23,2015-10-28,8,432,0.12962962962962962,Occasional
1499,2014-02-22,2015-11-09,10,626,0.11182108626198083,Occasional
1500,2014-04-01,2015-03-21,16,355,0.31549295774647884,Occasional
1501,2014-05-24,2015-08-17,10,451,0.15521064301552107,Occasional
1502,2015-04-16,2015-10-31,7,199,0.24623115577889448,Occasional
1503,2015-05-12,2015-08-17,9,98,0.6428571428571429,Monthly
1504,2014-01-12,2015-11-30,11,688,0.11191860465116278,Occasional
1505,2015-07-27,2015-10-27,8,93,0.6021505376344086,Monthly
1506,2014-10-23,2014-12-25,5,64,0.546875,Monthly
1507,2014-04-04,2015-06-22,16,445,0.251685393258427,Occasional
1508,2014-04-25,2015-11-15,8,570,0.09824561403508772,Occasional
1509,2014-04-09,2015-12-30,18,631,0.19968304278922347,Occasional
1510,2014-04-17,2015-10-25,18,557,0.22621184919210055,Occasional
1511,2014-08-28,2015-03-22,4,207,0.13526570048309178,Occasional
1512,2014-04-29,2015-09-20,10,510,0.1372549019607843,Occasional
1513,2014-05-29,2015-11-12,10,533,0.13133208255159476,Occasional
1514,2014-02-26,2015-08-24,10,545,0.12844036697247707,Occasional
1515,2014-03-09,2015-11-28,13,630,0.14444444444444443,Occasional
1516,2014-02-20,2015-01-28,4,343,0.08163265306122448,Occasional
1517,2014-09-03,2015-08-01,10,333,0.21021021021021022,Occasional
1518,2015-06-21,2015-12-11,7,174,0.28160919540229884,Occasional
1519,2014-10-28,2014-10-28,2,1,14.0,Daily
1520,2014-04-30,2015-02-26,6,303,0.13861386138613863,Occasional
1521,2014-09-11,2014-12-26,6,107,0.3925233644859813,Occasional
1522,2014-01-07,2014-12-24,19,352,0.3778409090909091,Occasional
1523,2014-03-20,2015-03-28,10,374,0.18716577540106952,Occasional
1524,2014-02-06,2015-12-05,10,668,0.10479041916167664,Occasional
1525,2014-07-13,2014-10-25,5,105,0.3333333333333333,Occasional
1526,2014-02-18,2015-11-26,11,647,0.11901081916537867,Occasional
1527,2014-01-29,2015-12-30,14,701,0.1398002853067047,Occasional
1528,2014-02-01,2015-09-15,8,592,0.0945945945945946,Occasional
1529,2014-03-01,2015-06-17,7,474,0.10337552742616035,Occasional
1530,2014-09-05,2014-10-11,5,37,0.9459459459459459,Monthly
1531,2014-09-24,2015-01-19,4,118,0.23728813559322035,Occasional
1532,2014-10-11,2015-06-20,6,253,0.1660079051383399,Occasional
1533,2014-02-10,2015-11-07,6,636,0.0660377358490566,Occasional
1534,2014-07-02,2015-08-13,18,408,0.3088235294117647,Occasional
1535,2014-06-08,2015-07-03,8,391,0.1432225063938619,Occasional
1536,2014-07-30,2015-05-02,8,277,0.20216606498194947,Occasional
1537,2014-12-08,2015-02-01,5,56,0.625,Monthly
1538,2014-06-12,2015-11-30,6,537,0.0782122905027933,Occasional
1539,2015-04-07,2015-09-27,5,174,0.20114942528735633,Occasional
1540,2014-11-27,2015-11-26,12,365,0.23013698630136986,Occasional
1542,2014-07-22,2015-08-07,13,382,0.23821989528795812,Occasional
1544,2014-03-18,2015-02-25,9,345,0.1826086956521739,Occasional
1545,2014-04-01,2015-10-17,7,565,0.08672566371681417,Occasional
1546,2014-04-02,2015-01-03,9,277,0.22743682310469315,Occasional
1547,2014-03-09,2015-04-18,7,406,0.1206896551724138,Occasional
1548,2014-02-22,2014-10-01,6,222,0.18918918918918917,Occasional
1549,2014-03-02,2015-03-18,9,382,0.1649214659685864,Occasional
1550,2014-05-05,2015-05-14,7,375,0.13066666666666668,Occasional
1551,2014-04-28,2015-08-11,13,471,0.19320594479830147,Occasional
1552,2014-01-09,2014-01-09,2,1,14.0,Daily
1553,2014-04-07,2015-07-21,14,471,0.20806794055201697,Occasional
1554,2014-01-31,2015-05-21,15,476,0.22058823529411764,Occasional
1555,2015-03-27,2015-03-27,2,1,14.0,Daily
1556,2014-05-31,2014-05-31,2,1,14.0,Daily
1557,2014-12-10,2015-08-04,4,238,0.11764705882352941,Occasional
1558,2015-04-06,2015-04-06,2,1,14.0,Daily
1559,2014-08-09,2015-10-03,7,421,0.1163895486935867,Occasional
1560,2014-05-16,2014-05-16,2,1,14.0,Daily
1561,2014-01-19,2015-07-25,20,553,0.25316455696202533,Occasional
1562,2014-07-30,2015-05-11,6,286,0.14685314685314688,Occasional
1563,2014-03-11,2014-04-27,5,48,0.7291666666666667,Monthly
1564,2014-10-30,2015-10-23,8,359,0.15598885793871867,Occasional
1565,2014-07-02,2015-12-14,19,531,0.2504708097928437,Occasional
1566,2014-01-24,2015-11-19,21,665,0.22105263157894736,Occasional
1567,2014-08-13,2015-04-11,17,242,0.49173553719008267,Occasional
1568,2014-01-09,2014-03-09,4,60,0.4666666666666667,Occasional
1569,2014-01-19,2014-05-20,8,122,0.459016393442623,Occasional
1570,2015-03-15,2015-03-20,5,6,5.833333333333334,Weekly
1571,2014-11-17,2015-05-24,8,189,0.2962962962962963,Occasional
1572,2014-03-31,2015-09-21,20,540,0.2592592592592593,Occasional
1573,2014-04-20,2015-01-21,6,277,0.1516245487364621,Occasional
1574,2014-01-15,2015-08-04,23,567,0.2839506172839506,Occasional
1575,2014-02-14,2015-01-04,10,325,0.21538461538461537,Occasional
1577,2015-03-16,2015-03-16,2,1,14.0,Daily
1578,2014-03-26,2015-06-23,8,455,0.12307692307692308,Occasional
1579,2014-06-15,2014-06-15,2,1,14.0,Daily
1580,2014-02-20,2015-12-05,16,654,0.1712538226299694,Occasional
1581,2014-02-17,2015-08-13,6,543,0.07734806629834254,Occasional
1582,2014-06-10,2015-08-06,6,423,0.09929078014184396,Occasional
1583,2014-02-09,2015-11-23,21,653,0.225114854517611,Occasional
1584,2014-12-28,2015-07-10,16,195,0.5743589743589743,Monthly
1585,2014-04-20,2015-01-07,8,263,0.2129277566539924,Occasional
1586,2014-03-11,2014-05-02,6,53,0.7924528301886793,Monthly
1587,2014-05-15,2015-07-01,13,413,0.22033898305084745,Occasional
1588,2014-07-19,2015-10-13,8,452,0.12389380530973451,Occasional
1589,2014-01-11,2014-08-27,4,229,0.1222707423580786,Occasional
1590,2014-06-01,2015-08-15,6,441,0.09523809523809523,Occasional
1591,2014-01-15,2015-03-20,10,430,0.1627906976744186,Occasional
1592,2014-11-28,2014-11-28,2,1,14.0,Daily
1593,2014-02-20,2015-08-08,7,535,0.09158878504672897,Occasional
1594,2014-04-15,2015-01-23,6,284,0.14788732394366197,Occasional
1595,2014-01-26,2015-10-05,22,618,0.24919093851132684,Occasional
1596,2014-07-27,2015-07-14,10,353,0.19830028328611898,Occasional
1597,2014-02-13,2015-02-05,8,358,0.1564245810055866,Occasional
1598,2014-04-25,2015-03-02,7,312,0.15705128205128205,Occasional
1599,2014-08-21,2015-10-13,14,419,0.23389021479713604,Occasional
1601,2014-08-09,2015-12-09,6,488,0.08606557377049182,Occasional
1602,2014-03-15,2015-08-29,14,533,0.18386491557223267,Occasional
1603,2014-03-16,2015-09-30,15,564,0.18617021276595744,Occasional
1604,2014-02-03,2015-11-11,8,647,0.0865533230293663,Occasional
1605,2014-03-02,2015-07-06,11,492,0.1565040650406504,Occasional
1606,2014-01-12,2015-11-11,8,669,0.08370702541106129,Occasional
1607,2014-10-05,2014-10-12,6,8,5.25,Weekly
1608,2014-01-14,2015-11-13,18,669,0.1883408071748879,Occasional
1609,2014-03-05,2015-12-17,15,653,0.16079632465543645,Occasional
1610,2014-12-23,2015-05-26,6,155,0.2709677419354839,Occasional
1611,2014-03-18,2015-04-04,10,383,0.18276762402088773,Occasional
1612,2014-10-08,2015-11-06,16,395,0.28354430379746837,Occasional
1613,2014-01-17,2015-08-25,15,586,0.17918088737201365,Occasional
1614,2015-02-03,2015-10-21,4,261,0.10727969348659004,Occasional
1615,2014-06-07,2015-12-03,12,545,0.15412844036697246,Occasional
1616,2014-04-01,2015-12-08,13,617,0.14748784440842788,Occasional
1617,2014-02-07,2015-03-30,9,417,0.1510791366906475,Occasional
1618,2014-04-03,2015-08-02,16,487,0.2299794661190965,Occasional
1619,2014-07-20,2015-10-29,11,467,0.16488222698072807,Occasional
1620,2014-02-27,2015-08-20,11,540,0.1425925925925926,Occasional
1621,2014-02-13,2015-02-20,14,373,0.26273458445040215,Occasional
1622,2014-05-17,2015-03-11,10,299,0.23411371237458192,Occasional
1623,2014-01-12,2015-11-02,12,660,0.12727272727272726,Occasional
1624,2014-08-18,2015-12-22,9,492,0.12804878048780488,Occasional
1625,2014-01-10,2015-11-27,18,687,0.18340611353711792,Occasional
1626,2015-02-18,2015-02-18,2,1,14.0,Daily
1627,2014-08-11,2015-04-11,9,244,0.2581967213114754,Occasional
1628,2014-02-10,2015-11-19,15,648,0.16203703703703703,Occasional
1629,2014-07-22,2015-06-08,6,322,0.13043478260869565,Occasional
1630,2014-10-22,2015-05-22,4,213,0.13145539906103287,Occasional
1631,2015-02-05,2015-08-14,5,191,0.18324607329842932,Occasional
1632,2014-02-16,2015-12-15,14,668,0.1467065868263473,Occasional
1633,2014-07-05,2015-08-09,6,401,0.10473815461346633,Occasional
1634,2014-02-10,2015-12-03,19,662,0.20090634441087613,Occasional
1635,2014-11-17,2015-11-25,6,374,0.1122994652406417,Occasional
1636,2014-05-20,2015-12-05,12,565,0.1486725663716814,Occasional
1638,2014-08-14,2015-03-12,8,211,0.26540284360189575,Occasional
1639,2014-08-21,2015-10-10,7,416,0.11778846153846154,Occasional
1640,2014-03-03,2014-03-08,4,6,4.666666666666667,Weekly
1641,2014-02-09,2015-06-23,12,500,0.16799999999999998,Occasional
1642,2014-09-28,2014-09-28,2,1,14.0,Daily
1643,2014-04-12,2015-04-28,4,382,0.07329842931937174,Occasional
1644,2014-02-28,2014-07-13,5,136,0.2573529411764706,Occasional
1645,2014-01-26,2014-10-05,5,253,0.13833992094861658,Occasional
1646,2014-03-14,2015-08-28,17,533,0.2232645403377111,Occasional
1647,2014-02-22,2015-12-20,7,667,0.07346326836581708,Occasional
1648,2014-02-13,2015-05-01,10,443,0.1580135440180587,Occasional
1649,2014-07-29,2015-11-29,18,489,0.25766871165644173,Occasional
1650,2014-01-20,2014-06-27,6,159,0.2641509433962264,Occasional
1651,2014-02-04,2015-12-17,16,682,0.16422287390029325,Occasional
1652,2014-03-15,2015-03-17,12,368,0.2282608695652174,Occasional
1653,2014-04-23,2015-12-07,18,594,0.2121212121212121,Occasional
1654,2014-04-06,2015-11-09,23,583,0.27615780445969124,Occasional
1655,2014-01-12,2015-11-20,9,678,0.09292035398230088,Occasional
1656,2015-02-14,2015-10-30,12,259,0.32432432432432434,Occasional
1657,2014-03-04,2014-05-12,6,70,0.6,Monthly
1658,2014-01-03,2015-09-03,12,609,0.13793103448275862,Occasional
1659,2014-01-01,2015-11-30,15,699,0.1502145922746781,Occasional
1660,2014-04-03,2015-07-26,7,480,0.10208333333333333,Occasional
1661,2014-01-21,2015-11-08,17,657,0.1811263318112633,Occasional
1662,2014-01-27,2015-06-12,5,502,0.06972111553784861,Occasional
1663,2014-02-24,2015-11-11,13,626,0.14536741214057508,Occasional
1664,2014-10-01,2015-04-01,10,183,0.3825136612021858,Occasional
1665,2014-08-20,2015-11-29,6,467,0.08993576017130622,Occasional
1666,2014-05-13,2015-04-15,4,338,0.08284023668639054,Occasional
1667,2015-01-12,2015-01-12,2,1,14.0,Daily
1668,2014-07-25,2015-08-21,11,393,0.19592875318066158,Occasional
1669,2015-08-19,2015-08-19,9,1,63.0,Daily
1670,2015-05-17,2015-11-22,9,190,0.3315789473684211,Occasional
1672,2014-01-26,2015-10-07,6,620,0.06774193548387097,Occasional
1673,2014-04-08,2014-04-08,2,1,14.0,Daily
1674,2014-06-07,2015-12-04,12,546,0.15384615384615385,Occasional
1676,2014-03-29,2015-10-11,10,562,0.12455516014234874,Occasional
1677,2014-02-21,2015-12-09,11,657,0.1171993911719939,Occasional
1678,2015-08-01,2015-11-14,8,106,0.5283018867924528,Monthly
1679,2014-08-19,2015-12-08,11,477,0.16142557651991615,Occasional
1680,2014-05-15,2014-12-10,6,210,0.2,Occasional
1681,2014-04-20,2014-07-06,6,78,0.5384615384615384,Monthly
1682,2014-01-18,2015-11-01,20,653,0.21439509954058192,Occasional
1683,2015-05-26,2015-08-20,5,87,0.40229885057471265,Occasional
1684,2014-02-17,2015-01-03,8,321,0.17445482866043616,Occasional
1685,2014-06-03,2015-08-18,8,442,0.12669683257918551,Occasional
1686,2014-04-12,2014-05-15,7,34,1.4411764705882355,Monthly
1687,2014-02-24,2014-10-17,11,236,0.32627118644067793,Occasional
1688,2015-11-10,2015-11-10,2,1,14.0,Daily
1689,2014-09-19,2014-12-09,5,82,0.426829268292683,Occasional
1690,2014-03-10,2015-08-21,16,530,0.21132075471698114,Occasional
1692,2014-05-04,2015-06-28,15,421,0.2494061757719715,Occasional
1693,2014-02-09,2015-12-27,12,687,0.12227074235807861,Occasional
1694,2014-07-27,2014-10-01,6,67,0.6268656716417911,Monthly
1695,2015-02-04,2015-02-04,2,1,14.0,Daily
1696,2014-06-17,2015-10-04,13,475,0.19157894736842104,Occasional
1697,2014-01-22,2015-11-17,15,665,0.15789473684210525,Occasional
1698,2014-01-17,2015-07-22,9,552,0.11413043478260869,Occasional
1699,2014-01-25,2015-09-25,10,609,0.11494252873563218,Occasional
1700,2014-11-05,2015-10-30,4,360,0.07777777777777778,Occasional
1701,2015-05-17,2015-05-17,2,1,14.0,Daily
1702,2014-01-12,2015-01-14,13,368,0.2472826086956522,Occasional
1703,2014-08-02,2015-02-21,14,204,0.4803921568627451,Occasional
1705,2014-05-05,2015-10-12,8,526,0.1064638783269962,Occasional
1706,2014-04-02,2015-08-14,14,500,0.196,Occasional
1707,2014-12-22,2015-06-09,4,170,0.16470588235294117,Occasional
1708,2014-07-09,2015-12-28,16,538,0.20817843866171,Occasional
1709,2014-08-22,2015-04-22,4,244,0.11475409836065575,Occasional
1710,2014-03-08,2015-12-05,6,638,0.06583072100313479,Occasional
1711,2014-05-09,2015-11-22,19,563,0.23623445825932504,Occasional
1712,2014-04-12,2014-08-30,5,141,0.24822695035460993,Occasional
1714,2014-01-22,2015-08-02,5,558,0.06272401433691757,Occasional
1715,2014-02-25,2015-07-04,17,495,0.24040404040404043,Occasional
1716,2014-05-31,2014-08-16,8,78,0.717948717948718,Monthly
1717,2014-04-06,2015-11-09,8,583,0.09605488850771869,Occasional
1718,2014-12-03,2015-03-14,7,102,0.4803921568627451,Occasional
1719,2014-04-25,2015-09-17,13,511,0.1780821917808219,Occasional
1720,2014-09-13,2015-12-05,7,449,0.1091314031180401,Occasional
1721,2014-03-07,2015-10-15,6,588,0.07142857142857142,Occasional
1722,2014-07-12,2015-08-27,14,412,0.23786407766990292,Occasional
1723,2014-07-21,2015-12-08,10,506,0.13833992094861658,Occasional
1724,2014-02-22,2015-09-09,11,565,0.13628318584070798,Occasional
1725,2014-08-21,2014-10-27,6,68,0.6176470588235294,Monthly
1726,2014-03-14,2015-12-26,13,653,0.13935681470137826,Occasional
1727,2014-08-11,2015-07-18,6,342,0.12280701754385966,Occasional
1728,2014-06-22,2015-08-15,7,420,0.11666666666666667,Occasional
1729,2014-03-20,2015-12-15,15,636,0.1650943396226415,Occasional
1730,2014-08-19,2015-12-25,8,494,0.11336032388663968,Occasional
1731,2014-08-26,2015-11-20,12,452,0.18584070796460178,Occasional
1732,2014-04-03,2015-05-29,7,422,0.11611374407582939,Occasional
1733,2014-02-27,2015-06-23,17,482,0.24688796680497924,Occasional
1734,2014-08-17,2015-07-13,17,331,0.3595166163141994,Occasional
1735,2014-04-22,2014-08-06,5,107,0.32710280373831774,Occasional
1736,2014-03-11,2015-08-29,12,537,0.1564245810055866,Occasional
1737,2014-08-28,2015-09-05,21,374,0.39304812834224595,Occasional
1738,2014-07-15,2014-10-01,8,79,0.7088607594936709,Monthly
1739,2014-09-11,2015-05-31,4,263,0.1064638783269962,Occasional
1740,2014-02-21,2014-11-21,16,274,0.4087591240875912,Occasional
1741,2014-07-12,2015-12-20,13,527,0.17267552182163187,Occasional
1742,2014-10-20,2015-12-12,9,419,0.15035799522673032,Occasional
1743,2014-01-17,2015-11-13,14,666,0.14714714714714716,Occasional
1744,2015-06-27,2015-09-28,4,94,0.2978723404255319,Occasional
1745,2014-03-22,2014-03-22,2,1,14.0,Daily
1746,2014-03-21,2015-10-14,10,573,0.12216404886561955,Occasional
1747,2014-01-07,2014-12-17,11,345,0.22318840579710145,Occasional
1748,2014-03-12,2015-03-08,19,362,0.3674033149171271,Occasional
1749,2014-09-09,2015-01-04,8,118,0.4745762711864407,Occasional
1750,2014-05-28,2015-02-08,12,257,0.32684824902723736,Occasional
1751,2014-02-15,2015-03-25,10,404,0.17326732673267325,Occasional
1752,2014-04-13,2015-04-19,10,372,0.1881720430107527,Occasional
1753,2014-02-26,2015-08-21,17,542,0.21955719557195572,Occasional
